sku,str,sales,regn,chnl,cntry,item,item_type,subclss,clss,dept,dvsn,cmpy
bm23,S068,101240,minnesota,stores,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S069,98723,minnesota,warehouse,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S070,100564,minnesota,web,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S071,105828,minnesota,wholesale,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S072,105108,minnesota,catalog,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S073,103963,minnesota,liqwarehouse,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S074,99839,minnesota,outlets,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S075,105929,minnesota,stores,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S076,103136,minnesota,warehouse,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S077,101738,minnesota,web,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S078,103996,minnesota,wholesale,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S079,105002,minnesota,catalog,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm23,S080,97991,minnesota,liqwarehouse,US,b2c4,b251,ws2515,w14,csj14,fshon,retailer
bm70,S001,96914,georgia,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S002,102560,georgia,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S003,97923,georgia,outlets,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S004,96830,georgia,stores,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S005,97980,georgia,warehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S006,98537,georgia,web,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S007,98632,georgia,wholesale,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S008,111043,georgia,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S009,100780,georgia,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S010,100562,georgia,outlets,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S011,105453,georgia,stores,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S012,96709,georgia,warehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S013,100591,georgia,web,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S014,99850,georgia,wholesale,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S015,103673,georgia,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S016,100182,georgia,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S017,101497,georgia,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S018,93667,georgia,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S019,93755,georgia,outlets,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S020,112480,georgia,stores,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S021,106158,florida,warehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S022,104639,florida,web,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S023,107922,florida,wholesale,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S024,101607,florida,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S025,101859,florida,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S026,102995,florida,outlets,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S027,101734,florida,stores,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S028,99890,florida,warehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S029,107316,florida,web,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S030,102928,florida,wholesale,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S031,103163,florida,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S032,98321,florida,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S033,101040,florida,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S034,102316,florida,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S035,100483,florida,outlets,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S036,99020,florida,stores,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S037,104450,florida,warehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S038,104674,florida,web,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S039,98598,florida,wholesale,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S040,96510,florida,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S041,108730,california,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S042,103691,california,outlets,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S043,102986,california,stores,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S044,107712,california,warehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S045,109249,california,web,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S046,107217,california,wholesale,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S047,102955,california,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S048,101734,california,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S049,99501,california,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S050,102207,california,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S051,108352,california,outlets,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S052,99273,california,stores,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S053,99227,california,warehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S054,103974,california,web,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S055,102628,california,wholesale,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S056,96899,california,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S057,105072,california,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S058,102544,california,outlets,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S059,102248,california,stores,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S060,96384,california,warehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S061,98585,minnesota,web,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S062,100370,minnesota,wholesale,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S063,102183,minnesota,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S064,94607,minnesota,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S065,104702,minnesota,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S066,100096,minnesota,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S067,101902,minnesota,outlets,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S068,101020,minnesota,stores,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S069,99676,minnesota,warehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S070,107015,minnesota,web,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S071,99347,minnesota,wholesale,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S072,104331,minnesota,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S073,103562,minnesota,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S074,98395,minnesota,outlets,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S075,103945,minnesota,stores,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S076,100897,minnesota,warehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S077,102108,minnesota,web,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S078,100971,minnesota,wholesale,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S079,102481,minnesota,catalog,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bm70,S080,109863,minnesota,liqwarehouse,US,f9b0,f530,bm547,b21,hb325,grocery,retailer
bo87,S001,101021,georgia,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S002,107143,georgia,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S003,102024,georgia,outlets,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S004,103516,georgia,stores,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S005,96803,georgia,warehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S006,103435,georgia,web,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S007,106311,georgia,wholesale,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S008,98021,georgia,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S009,94409,georgia,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S010,104775,georgia,outlets,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S011,97963,georgia,stores,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S012,102201,georgia,warehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S013,101349,georgia,web,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S014,99020,georgia,wholesale,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S015,106969,georgia,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S016,102078,georgia,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S017,98151,georgia,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S018,101040,georgia,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S019,104249,georgia,outlets,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S020,102750,georgia,stores,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S021,96865,florida,warehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S022,101960,florida,web,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S023,100041,florida,wholesale,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S024,101600,florida,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S025,97369,florida,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S026,104215,florida,outlets,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S027,101982,florida,stores,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S028,93891,florida,warehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S029,99455,florida,web,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S030,102955,florida,wholesale,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S031,103086,florida,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S032,104738,florida,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S033,99035,florida,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S034,102129,florida,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S035,100109,florida,outlets,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S036,108575,florida,stores,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S037,102891,florida,warehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S038,101771,florida,web,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S039,104091,florida,wholesale,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S040,104669,florida,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S041,101731,california,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S042,104682,california,outlets,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S043,97434,california,stores,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S044,97000,california,warehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S045,105741,california,web,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S046,97572,california,wholesale,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S047,105845,california,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S048,106029,california,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S049,104788,california,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S050,100515,california,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S051,103148,california,outlets,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S052,99810,california,stores,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S053,101577,california,warehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S054,103912,california,web,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S055,102973,california,wholesale,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S056,97707,california,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S057,96477,california,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S058,103582,california,outlets,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S059,96605,california,stores,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S060,106443,california,warehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S061,104393,minnesota,web,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S062,98039,minnesota,wholesale,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S063,102914,minnesota,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S064,94474,minnesota,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S065,104227,minnesota,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S066,98374,minnesota,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S067,104359,minnesota,outlets,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S068,97705,minnesota,stores,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S069,95141,minnesota,warehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S070,103865,minnesota,web,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S071,102848,minnesota,wholesale,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S072,100648,minnesota,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S073,107504,minnesota,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S074,103468,minnesota,outlets,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S075,102808,minnesota,stores,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S076,106278,minnesota,warehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S077,101819,minnesota,web,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S078,99640,minnesota,wholesale,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S079,103362,minnesota,catalog,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
bo87,S080,110079,minnesota,liqwarehouse,US,b7r2,b214,gs9581,g67,csj14,fshon,retailer
ca840,S001,106928,georgia,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S002,98595,georgia,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S003,101208,georgia,outlets,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S004,106058,georgia,stores,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S005,95091,georgia,warehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S006,96389,georgia,web,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S007,98779,georgia,wholesale,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S008,93887,georgia,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S009,97357,georgia,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S010,97608,georgia,outlets,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S011,102249,georgia,stores,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S012,98217,georgia,warehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S013,108417,georgia,web,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S014,103769,georgia,wholesale,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S015,103381,georgia,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S016,100582,georgia,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S017,99897,georgia,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S018,106776,georgia,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S019,95307,georgia,outlets,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S020,101927,georgia,stores,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S021,98494,florida,warehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S022,95021,florida,web,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S023,100603,florida,wholesale,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S024,101324,florida,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S025,100488,florida,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S026,107919,florida,outlets,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S027,97858,florida,stores,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S028,103020,florida,warehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S029,105452,florida,web,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S030,97661,florida,wholesale,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S031,104359,florida,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S032,103003,florida,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S033,105028,florida,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S034,105836,florida,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S035,104439,florida,outlets,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S036,100338,florida,stores,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S037,102844,florida,warehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S038,99608,florida,web,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S039,98334,florida,wholesale,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S040,96003,florida,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S041,104175,california,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S042,106689,california,outlets,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S043,94587,california,stores,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S044,102050,california,warehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S045,101623,california,web,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S046,96469,california,wholesale,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S047,99365,california,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S048,101787,california,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S049,105686,california,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S050,101479,california,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S051,103646,california,outlets,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S052,102816,california,stores,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S053,94147,california,warehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S054,106009,california,web,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S055,99415,california,wholesale,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S056,100306,california,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S057,106330,california,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S058,103187,california,outlets,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S059,104085,california,stores,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S060,106270,california,warehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S061,97487,minnesota,web,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S062,99272,minnesota,wholesale,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S063,101780,minnesota,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S064,102166,minnesota,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S065,99118,minnesota,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S066,98856,minnesota,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S067,96272,minnesota,outlets,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S068,100028,minnesota,stores,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S069,109783,minnesota,warehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S070,106233,minnesota,web,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S071,105826,minnesota,wholesale,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S072,104196,minnesota,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S073,95445,minnesota,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S074,91824,minnesota,outlets,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S075,98776,minnesota,stores,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S076,95664,minnesota,warehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S077,100423,minnesota,web,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S078,102793,minnesota,wholesale,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S079,104821,minnesota,catalog,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
ca840,S080,108978,minnesota,liqwarehouse,US,c1u4,c201,ca31,c28,ec809,hardlines,retailer
cb47,S001,100879,georgia,catalog,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S002,101883,georgia,liqwarehouse,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S003,100536,georgia,outlets,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S004,94259,georgia,stores,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S005,105643,georgia,warehouse,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S006,105212,georgia,web,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S007,105412,georgia,wholesale,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S008,106299,georgia,catalog,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S009,108269,georgia,liqwarehouse,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S010,103352,georgia,outlets,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S011,100541,georgia,stores,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S012,98516,georgia,warehouse,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S013,99729,georgia,web,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S014,106076,georgia,wholesale,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S015,102055,georgia,catalog,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S016,102278,georgia,liqwarehouse,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S017,107577,georgia,catalog,US,X,c541,ia17,i36,ec809,hardlines,retailer
cb47,S018,102113,georgia,liqwarehouse,US,X,c541,ia17,i36,ec809,hardlines,retailer
